3335,10000.0,11000.0,12514.968532018805,False
49782,10000.0,11000.0,16859.15296884517,False
18756,10000.0,11000.0,11243.80384627591,False
398,10000.0,11000.0,66960.14237512047,False
835,10000.0,11000.0,66245.998124041,False
2691,10000.0,11000.0,66011.32316032542,False
4314,10000.0,11000.0,66245.998124041,False
4391,10000.0,11000.0,68351.96441376409,False
6894,10000.0,11000.0,66245.998124041,False
7549,10000.0,11000.0,70864.69747819832,False
8680,10000.0,11000.0,65089.01761557965,False
9276,10000.0,11000.0,68687.90205022367,False
12224,10000.0,11000.0,66324.59434571333,False
14429,10000.0,11000.0,65623.87133781447,False
19523,10000.0,11000.0,69198.04601374242,False
21392,10000.0,11000.0,69715.82433986913,False
21922,10000.0,11000.0,65700.99741245645,False
24282,10000.0,11000.0,66640.85310326342,False
24305,10000.0,11000.0,69977.63014424554,False
24446,10000.0,11000.0,66720.38961506222,False
26593,10000.0,11000.0,70954.6427157879,False
32193,10000.0,11000.0,67689.85163717356,False
34155,10000.0,11000.0,65470.16114360229,False
36926,10000.0,11000.0,64712.286160832475,False
36989,10000.0,11000.0,66089.36318961113,False
37282,10000.0,11000.0,65623.87133781447,False
39491,10000.0,11000.0,67689.85163717356,False
39890,10000.0,11000.0,64045.045947504215,False
40535,10000.0,11000.0,65933.46721697939,False
41331,10000.0,11000.0,66720.38961506222,False
41491,10000.0,11000.0,63176.505977238725,False
41852,10000.0,11000.0,64712.286160832475,False
41872,10000.0,11000.0,65546.92612668985,False
41957,10000.0,11000.0,66720.38961506222,False
42073,10000.0,11000.0,67771.91337842098,False
43886,10000.0,11000.0,65089.01761557965,False
45635,10000.0,11000.0,66403.37728676054,False
46931,10000.0,11000.0,64787.283167494126,False
47388,10000.0,11000.0,65933.46721697939,False
47786,10000.0,11000.0,65700.99741245645,False
50927,10000.0,11000.0,66880.03356714798,False
50992,10000.0,11000.0,68019.29678068489,False
51669,10000.0,11000.0,64045.045947504215,False
52049,10000.0,11000.0,66960.14237512047,False
53738,10000.0,11000.0,66167.58795861434,False
55320,10000.0,11000.0,69715.82433986913,False
55855,10000.0,11000.0,66167.58795861434,False
56109,10000.0,11000.0,65393.575756128484,False
56881,10000.0,11000.0,66880.03356714798,False
58143,10000.0,11000.0,69112.49644385208,False
58360,10000.0,11000.0,65317.16933471737,False
59542,10000.0,11000.0,69369.78210570526,False
61934,10000.0,11000.0,66880.03356714798,False
63041,10000.0,11000.0,66800.11620893971,False
63359,10000.0,11000.0,65546.92612668985,False
63714,10000.0,11000.0,67607.98838479478,False
64872,10000.0,11000.0,68185.22483816277,False
993,10000.0,11000.0,65778.30498905906,False
1129,10000.0,11000.0,67771.91337842098,False
1421,10000.0,11000.0,66800.11620893971,False
1477,10000.0,11000.0,65164.89088666723,False
3187,10000.0,11000.0,62123.40615246168,False
4671,10000.0,11000.0,66640.85310326342,False
6760,10000.0,11000.0,65013.320821761496,False
7028,10000.0,11000.0,67689.85163717356,False
8101,10000.0,11000.0,64265.925228186476,False
9622,10000.0,11000.0,68185.22483816277,False
10092,10000.0,11000.0,63607.81120653731,False
11193,10000.0,11000.0,61575.98192856776,False
12393,10000.0,11000.0,65778.30498905906,False
12670,10000.0,11000.0,65164.89088666723,False
12676,10000.0,11000.0,66245.998124041,False
13517,10000.0,11000.0,65700.99741245645,False
13838,10000.0,11000.0,63971.75653574921,False
15015,10000.0,11000.0,68019.29678068489,False
15240,10000.0,11000.0,68351.96441376409,False
16892,10000.0,11000.0,69802.87500542458,False
17265,10000.0,11000.0,69112.49644385208,False
21077,10000.0,11000.0,67689.85163717356,False
21247,10000.0,11000.0,70864.69747819832,False
21662,10000.0,11000.0,65317.16933471737,False
22245,10000.0,11000.0,69369.78210570526,False
22686,10000.0,11000.0,65933.46721697939,False
23008,10000.0,11000.0,66800.11620893971,False
25936,10000.0,11000.0,66167.58795861434,False
28735,10000.0,11000.0,64787.283167494126,False
30756,10000.0,11000.0,66324.59434571333,False
32317,10000.0,11000.0,65700.99741245645,False
34687,10000.0,11000.0,61711.93151790132,False
35928,10000.0,11000.0,65700.99741245645,False
36146,10000.0,11000.0,62400.78460431777,False
38012,10000.0,11000.0,61711.93151790132,False
38303,10000.0,11000.0,65013.320821761496,False
38529,10000.0,11000.0,65393.575756128484,False
39975,10000.0,11000.0,64339.890609645496,False
42331,10000.0,11000.0,64562.81183829006,False
43957,10000.0,11000.0,63463.389945671835,False
44625,10000.0,11000.0,63391.42496725037,False
44666,10000.0,11000.0,67526.32290197501,False
44686,10000.0,11000.0,66403.37728676054,False
44980,10000.0,11000.0,64637.462584737645,False
47346,10000.0,11000.0,66245.998124041,False
48053,10000.0,11000.0,65089.01761557965,False
49810,10000.0,11000.0,68772.40305448273,False
50737,10000.0,11000.0,68268.49281452838,False
51083,10000.0,11000.0,67282.50593030964,False
51764,10000.0,11000.0,66880.03356714798,False
53237,10000.0,11000.0,67854.17433130916,False
56587,10000.0,11000.0,67936.63522212364,False
57736,10000.0,11000.0,67854.17433130916,False
57929,10000.0,11000.0,65623.87133781447,False
57957,10000.0,11000.0,70065.33625640445,False
59713,10000.0,11000.0,69198.04601374242,False
59794,10000.0,11000.0,68019.29678068489,False
60223,10000.0,11000.0,67526.32290197501,False
60252,10000.0,11000.0,67689.85163717356,False
63397,10000.0,11000.0,66167.58795861434,False
63625,10000.0,11000.0,66324.59434571333,False
64913,10000.0,11000.0,67936.63522212364,False
65045,10000.0,11000.0,66960.14237512047,False
342,10000.0,11000.0,67607.98838479478,False
2732,10000.0,11000.0,67526.32290197501,False
4475,10000.0,11000.0,68102.15974036958,False
4788,10000.0,11000.0,65778.30498905906,False
7817,10000.0,11000.0,65933.46721697939,False
8347,10000.0,11000.0,65470.16114360229,False
10301,10000.0,11000.0,64265.925228186476,False
11151,10000.0,11000.0,64414.02644475013,False
11211,10000.0,11000.0,63971.75653574921,False
12961,10000.0,11000.0,68603.60844482829,False
14629,10000.0,11000.0,68857.11222386177,False
